ID,purpose,n_car,n_bicycle,n_motorcycle,avail_car,avail_taxi,avail_bus,avail_rail,avail_cycling,avail_walking,total_car_cost,taxi_cost,day_of_the_week_start,city.leeds,city.westyorkshire,city.elsewhereuk,city.na,female,age,british_origin,o_level,a_level,voc_qual,masters,phd,occ,occ_full_time,nb_hh_employed,mar,hh_size,income_perso,car_distance_km,bus_distance_km,rail_distance_km,taxi_distance_km,cycling_distance_km,walking_distance_km,car_travel_time_min,bus_travel_time_min,rail_travel_time_min,taxi_travel_time_min,cycling_travel_time_min,walking_travel_time_min,bus_IVT_time_min,bus_access_egress_time_min,rail_IVT_time_min,rail_access_egress_time_min,choice,bus_transfers,rail_transfers,income_hh,bus_cost_total_per_leg,rail_cost_total_per_leg
310,Work Other,1,0,0,0,1,1,1,0,0,1.959529015,13.53730667,Tuesday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,17.408,19.022,29.494,17.408,11.124,14.03,23.06666667,45.66666667,55.21666667,23.06666667,56.76666667,185.15,42,3.666666667,36,14.2,2,0,1,5,0.295890411,2.710318988
310,Primary Workplace,1,0,0,1,1,1,1,0,0,1.710101035,11.73220417,Wednesday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,14.17,12.455,12.151,14.17,13.74,12.084,20.81666667,42.46666667,41.58333333,20.81666667,45.86666667,149.3166667,22.65,19.8,12,29.56666667,1,0,0,5,0.690410959,2.032739241
310,Work Other,1,0,0,0,1,1,1,0,0,1.35585377,9.95659,Wednesday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,11.748,11.318,9.977,11.748,12.165,10.887,14.98333333,27.2,27.43333333,14.98333333,40.41666667,133.1166667,19.83333333,7.333333333,11,16.41666667,2,0,0,5,0.690410959,2.032739241
310,Work Other,1,0,0,0,1,1,1,0,0,1.390808735,10.57217958,Wednesday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,11.693,13.739,16.037,11.693,13.07,11.53,21.25,67.4,52.6,21.25,47.06666667,144.3666667,39,13.4,24,15.76666667,2,1,1,5,0.690410959,2.032739241
310,Primary Workplace,1,0,0,1,1,1,1,0,0,1.612937697,11.85823417,Thursday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,13.586,13.413,11.727,13.586,13.421,11.676,24.81666667,59.56666667,37.96666667,24.81666667,43.53333333,143.9,34,20.7,14,23.95,3,1,0,5,0.25890411,2.032739241
310,Work Other,1,0,0,0,1,1,1,0,0,2.0282002,14.01843708,Thursday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,17.347,31.666,25.737,17.347,24.622,17.293,28.05,75.8,55.53333333,28.05,83.53333333,217.2666667,71,4.75,33,10.15,2,0,2,5,0.25890411,2.032739241
310,Work Other,1,0,0,0,1,1,1,0,0,1.001816783,8.273347083,Thursday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,8.599,11.443,7.248,8.599,8.192,7.347,13.5,44.25,44.31666667,13.5,25.21666667,89.75,20.3,2.433333333,18.86666667,10.6,2,2,2,5,0.25890411,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,0,0.497270649,5.516041667,Thursday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,4,3.619,3.619,4,4.063,3.983,8.416666667,12.9,12.9,8.416666667,12.06666667,47.55,12,0.883333333,12,0.883333333,2,0,NA,5,0.25890411,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,0,0.480675358,5.39802,Thursday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,4.344,4.495,4.495,4.344,4.344,4.344,5.633333333,9.116666667,9.116666667,5.633333333,13.33333333,52.25,6.6,2.066666667,6.6,2.066666667,2,0,NA,5,0.25890411,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,0,3.695437545,6.630105417,Thursday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,5.859,5.36,5.36,5.859,5.495,5.291,10.46666667,18.58333333,18.58333333,10.46666667,33.71666667,73.85,13.28333333,4.716666667,13.28333333,4.716666667,2,0,NA,5,0.25890411,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,0,0.752467674,6.943977917,Thursday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,6.241,8.074,8.074,6.241,7.424,5.556,11.71666667,23.61666667,23.61666667,11.71666667,23.55,69.93333333,11.3,5.066666667,11.3,5.066666667,2,1,NA,5,0.25890411,2.032739241
310,Primary Workplace,1,0,0,0,1,1,1,0,1,0.479800875,5.453332917,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,3.597,1.835,2.525,3.597,2.626,1.983,9.716666667,15.08333333,18.53333333,9.716666667,7.766666667,23.66666667,7.066666667,6.983333333,2,16.51666667,3,0,0,5,0.138082192,2.032739241
310,Primary Workplace,1,0,0,0,1,1,1,0,0,1.163074658,9.086525,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,10.18,10.692,8.704,10.18,10.933,10.001,13.93333333,33.43333333,10.68333333,13.93333333,35.7,123.1833333,26,7.433333333,10,0.683333333,3,0,0,5,0.138082192,2.032739241
310,Work Other,1,0,0,0,0,1,0,0,1,0.072035772,3.131225,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,0.42,0.509,0.42,0.42,0.42,0.42,2.133333333,5.2,0,2.133333333,1.8,5.033333333,0.433333333,4.6,NA,NA,2,0,NA,5,0.138082192,NA
310,Work Other,1,0,0,0,1,1,1,0,0,2.026639836,14.13907042,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,17.307,31.47,25.72,17.307,24.056,17.169,29.41666667,75.38333333,63.26666667,29.41666667,82.3,215.75,70.65,4.666666667,37,9.883333333,2,0,2,5,0.138082192,2.032739241
310,Primary Workplace,1,0,0,0,1,1,0,0,0,3.676175464,6.5161075,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,5.874,9.565,4.955,5.874,7.622,5.608,9.283333333,30.68333333,15.68333333,9.283333333,37,76.18333333,21.6,2.466666667,13,2.283333333,2,1,NA,5,0.138082192,2.032739241
310,Primary Workplace,1,0,0,0,1,1,0,0,0,0.674111791,6.510978333,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,5.744,4.782,4.782,5.744,7.419,5.551,9.85,14.51666667,14.51666667,9.85,23.66666667,69.93333333,14,0.116666667,14,0.116666667,2,0,NA,5,0.138082192,2.032739241
310,Primary Workplace,1,0,0,0,1,1,0,0,0,3.677850892,6.600525833,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,5.886,9.397,4.782,5.886,7.562,5.571,10.05,31.61666667,13.61666667,10.05,36.83333333,75.76666667,21.6,0.433333333,13,0.25,2,1,NA,5,0.138082192,2.032739241
310,Primary Workplace,1,0,0,0,1,1,0,0,0,0.673170104,6.57395,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,5.74,7.816,7.816,5.74,7.423,5.556,10.48333333,27.65,27.65,10.48333333,23.7,70.01666667,11.3,2,11.3,2,2,1,NA,5,0.138082192,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,0,0.494024981,5.78459,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,3.948,3.672,3.672,3.948,3.968,3.968,11.28333333,9.916666667,9.916666667,11.28333333,17.65,52.03333333,9,0.75,9,0.75,2,0,NA,5,0.138082192,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,0,0.493856932,5.65934375,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,3.975,3.637,3.637,3.975,4.041,3.968,9.933333333,14.11666667,14.11666667,9.933333333,12.01666667,47.38333333,13,1.083333333,13,1.083333333,2,0,NA,5,0.138082192,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,0,0.500105453,5.62709625,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,3.993,3.64,3.64,3.993,3.996,3.996,9.533333333,8.45,8.45,9.533333333,17.73333333,52.35,8,0.283333333,8,0.283333333,2,0,NA,5,0.138082192,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,0,0.491526088,5.492675833,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,3.966,3.634,3.634,3.966,3.966,3.939,8.35,12,12,8.35,12.36666667,46.98333333,11,0.616666667,11,0.616666667,2,0,NA,5,0.138082192,2.032739241
310,Primary Workplace,1,0,0,0,1,1,1,0,0,1.272662552,9.720845417,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,10.687,12.601,16.005,10.687,10.687,10.015,17.71666667,46.41666667,44.13333333,17.71666667,38.9,126.3666667,28.75,2.466666667,21,15.13333333,2,1,1,5,0.138082192,2.032739241
310,Primary Workplace,1,0,0,0,0,1,0,0,1,0.21933964,3.928782917,Friday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,1.737,2.781,0.918,1.737,1.098,0.918,3.666666667,12.73333333,0,3.666666667,8.316666667,14.16666667,6.25,5.366666667,NA,NA,2,0,NA,5,0.138082192,NA
310,Restaurant,1,0,0,1,1,1,1,0,0,1.615987947,11.31115875,Saturday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,13.543,12.079,11.879,13.543,13.562,11.851,19.68333333,39.71666667,39.81666667,19.68333333,44.15,146.05,24.85,14.86666667,14,25.81666667,3,0,0,5,0.230136986,2.032739241
310,Work Other,1,0,0,0,1,1,1,0,0,1.954981247,13.60423792,Saturday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,16.713,17.389,20.272,16.713,19.624,15.871,27.01666667,57.61666667,44.58333333,27.01666667,69.9,198.0166667,39,3.6,21,14.58333333,2,1,1,5,0.230136986,2.032739241
310,Grocery,1,0,0,1,1,1,0,0,0,0.605948987,6.196762083,Saturday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,4.887,6.596,6.596,4.887,5.974,4.853,10.85,24.36666667,24.36666667,10.85,17.38333333,59.33333333,22,2.366666667,22,2.366666667,1,0,NA,5,0.230136986,2.032739241
310,Work Other,1,0,0,1,1,1,1,0,0,0.688339361,6.6858225,Saturday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,5.422,6.985,7.011,5.422,5.401,5.375,13.08333333,26.81666667,34.43333333,13.08333333,25.3,69.93333333,21,5.783333333,12,13.55,1,0,1,5,0.230136986,2.032739241
310,Work Other,1,0,0,0,1,1,0,0,1,0.393543126,4.993559583,Saturday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,2.929,3.458,2.194,2.929,3.02,2.194,8.4,16.93333333,0,8.4,14.18333333,29.81666667,10.73333333,6.183333333,NA,NA,2,0,NA,5,0.230136986,NA
310,Work Other,1,0,0,0,1,1,0,0,1,0.286206912,4.347939583,Saturday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,2.065,2.942,2.02,2.065,2.065,2.02,6.2,13.08333333,0,6.2,6.9,24.23333333,12,1.066666667,NA,NA,2,0,NA,5,0.230136986,NA
310,Work Other,1,0,0,0,1,1,1,0,0,0.75453082,6.95328125,Saturday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,6.225,6.351,10.733,6.225,6.17,5.994,11.88333333,27.03333333,35.08333333,11.88333333,25.4,76.18333333,14,13.03333333,9,26.08333333,2,0,0,5,0.230136986,2.032739241
310,Home,1,0,0,0,0,1,0,0,1,0.192129062,3.785012083,Saturday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,1.487,1.354,1.43,1.487,1.436,1.43,3.45,7.7,0,3.45,8.8,19.91666667,6,0.8,NA,NA,2,0,NA,5,0.230136986,NA
310,Work Other,1,0,0,0,1,1,0,0,0,0.50782982,5.569684167,Monday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,4.026,3.732,3.732,4.026,4.106,3.807,8.816666667,15.33333333,15.33333333,8.816666667,12.26666667,45.53333333,13,2.316666667,13,2.316666667,2,0,NA,5,0.345205479,4.065478481
310,Work Other,1,0,0,0,1,1,0,0,0,0.477728057,5.342669167,Monday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,4.318,4.304,4.304,4.318,4.318,4.318,5.216666667,7.216666667,7.216666667,5.216666667,13.25,51.86666667,6,1.216666667,6,1.216666667,2,0,NA,5,0.345205479,4.065478481
310,Work Other,1,0,0,0,1,1,0,0,0,0.505069679,5.641593333,Monday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,4.072,3.846,3.846,4.072,4.03,3.813,9.3,13.01666667,13.01666667,9.3,17.76666667,50.08333333,10,2.8,10,2.8,2,0,NA,5,0.345205479,4.065478481
310,Work Other,1,0,0,0,1,1,0,0,0,0.507737446,5.62728125,Monday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,4.025,3.745,3.745,4.025,4.12,3.793,9.383333333,14.5,14.5,9.383333333,12.3,45.36666667,12,2.483333333,12,2.483333333,2,0,NA,5,0.345205479,4.065478481
310,Primary Workplace,1,0,0,0,1,1,0,0,0,3.677573795,6.45898375,Monday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,5.883,9.392,4.777,5.883,7.559,5.559,8.683333333,28.56666667,13.56666667,8.683333333,36.81666667,75.63333333,23.18333333,0.383333333,13,0.2,2,1,NA,5,0.345205479,4.065478481
310,Primary Workplace,1,0,0,0,1,1,0,0,0,0.669801567,6.4319475,Monday,0,1,0,0,0,7,1,0,0,1,0,0,16,1,1,3,1,3,5.722,9.377,7.852,5.722,7.41,5.542,9.183333333,19.18333333,18.18333333,9.183333333,23.66666667,69.86666667,13.63333333,0.75,11.3,2.5,2,1,NA,5,0.345205479,4.065478481
311,Cinema or other night out,0,0,0,0,0,1,0,0,1,4.498607909,3.45033875,Saturday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,0.739,0.807,0.726,0.739,0.739,0.726,3.733333333,7.1,0,3.733333333,3.316666667,9.2,3,4.1,NA,NA,6,0,NA,1,1.5,NA
311,Home,0,0,0,0,1,1,0,0,1,0.363247109,4.709610833,Saturday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,2.598,0.777,0.735,2.598,1.324,0.735,7.2,8.2,0,7.2,5.016666667,9.166666667,1,7.183333333,NA,NA,6,0,NA,1,1.5,NA
311,Home,0,0,0,0,0,1,0,0,1,0.183008435,3.703417083,Monday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,1.003,0.717,0.618,1.003,0.885,0.618,4.95,7.683333333,0,4.95,3.783333333,7.933333333,1,6.666666667,NA,NA,6,0,NA,1,1.5,NA
311,College/University,0,0,0,0,1,1,0,0,1,0.289514337,4.2954375,Monday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,1.95,0.945,0.928,1.95,0.997,0.928,6.233333333,10.65,0,6.233333333,4.466666667,12.31666667,1,9.65,NA,NA,6,0,NA,1,1.5,NA
311,Grocery,0,0,0,0,1,0,0,0,1,0.574546227,4.68109875,Monday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,2.311,0.434,0.434,2.311,0.436,0.434,8.283333333,0,0,8.283333333,2.033333333,5.116666667,NA,NA,NA,NA,6,NA,NA,1,NA,NA
311,Exercise,0,0,0,0,0,1,0,0,1,0.166060194,3.641284583,Tuesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,0.949,1.058,0.873,0.949,0.949,0.873,4.6,11.51666667,0,4.6,4.233333333,11.21666667,3,8.516666667,NA,NA,6,0,NA,1,1.5,NA
311,College/University,0,0,0,0,1,1,0,0,1,0.274926792,4.227676667,Tuesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,1.772,1.476,0.875,1.772,0.927,0.875,6.416666667,11.26666667,0,6.416666667,4.266666667,11.73333333,4,6.9,NA,NA,6,0,NA,1,1.5,NA
311,Home,0,0,0,0,1,0,0,0,1,0.327907785,4.53381625,Tuesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,2.377,1.323,1.323,2.377,1.323,1.323,6.533333333,0,0,6.533333333,4.216666667,15.95,NA,NA,NA,NA,6,NA,NA,1,NA,NA
311,Social,0,0,0,0,1,1,0,0,1,4.508421823,5.72842125,Tuesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,4.233,0.915,0.815,4.233,0.796,0.815,9.383333333,8.15,0,9.383333333,2.683333333,9.566666667,1.5,5.883333333,NA,NA,6,0,NA,1,1.5,NA
311,Home,0,0,0,0,1,0,0,0,1,0.237041904,3.901893333,Tuesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,1.232,0.543,0.543,1.232,0.586,0.543,5.8,0,0,5.8,2.983333333,7.35,NA,NA,NA,NA,6,NA,NA,1,NA,NA
311,Home,0,0,0,0,0,1,0,0,1,0.148230131,3.501369167,Tuesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,0.858,0.842,0.824,0.858,0.825,0.824,3.666666667,8.75,0,3.666666667,3.433333333,10.38333333,0.7,8.05,NA,NA,6,0,NA,1,1.5,NA
311,Restaurant,0,0,0,0,1,1,0,0,1,2.664386786,3.706227083,Wednesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,0.935,0.822,0.636,0.935,0.648,0.636,5.3,8.25,0,5.3,3.75,7.583333333,2,6.233333333,NA,NA,6,0,NA,1,1.5,NA
311,Home,0,0,0,0,0,1,0,0,1,0.288639988,4.24024125,Wednesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,2.237,0.784,0.653,2.237,0.644,0.653,4.333333333,8.783333333,0,4.333333333,2.516666667,8.65,1,7.766666667,NA,NA,6,0,NA,1,1.5,NA
311,Social,0,0,0,0,1,1,0,0,1,0.298722246,4.305459167,Friday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,2.206,1.542,1.542,2.206,1.48,1.48,5.116666667,10.23333333,10.23333333,5.116666667,7.416666667,20.25,4,6.216666667,4,6.216666667,6,0,NA,1,1.5,1.5
311,Home,0,0,0,0,1,1,0,0,1,0.342293376,4.53883375,Saturday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,2.303,2.259,1.77,2.303,1.822,1.77,6.933333333,19.5,0,6.933333333,5.95,21.66666667,9,10.48333333,NA,NA,6,0,NA,1,1.5,NA
311,Medical,0,0,0,0,0,1,0,0,1,3.114160505,3.382831667,Tuesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,0.688,0.631,0.619,0.688,0.63,0.619,3.316666667,6.633333333,0,3.316666667,2.55,7.583333333,2,4.066666667,NA,NA,6,0,NA,1,1.5,NA
311,Home,0,0,0,0,0,1,0,0,1,0.275582359,4.178143333,Tuesday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,2.032,0.718,0.617,2.032,0.886,0.617,4.7,7.7,0,4.7,3.783333333,7.916666667,1,6.683333333,NA,NA,6,0,NA,1,1.5,NA
311,Grocery,0,0,0,0,0,1,0,0,1,0.448345905,3.526658333,Sunday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,1.04,0.87,0.687,1.04,0.739,0.687,3.05,9.266666667,0,3.05,3.833333333,8.833333333,1,8.25,NA,NA,6,0,NA,1,1.5,NA
311,Home,0,0,0,0,1,1,0,0,1,0.267987311,4.14331,Sunday,1,0,0,0,0,2,0,1,1,0,0,0,13,0,0,1,4,1,1.732,1.282,1.282,1.732,1.378,1.304,5.783333333,10.38333333,10.38333333,5.783333333,7.316666667,17.56666667,2,8.366666667,2,8.366666667,4,0,NA,1,1.5,1.5
312,Primary Workplace,2,0,0,1,1,1,0,0,1,0.24569511,4.1283525,Thursday,1,0,0,0,1,4,0,1,0,1,0,0,12,1,1,2,4,3,1.638,2.024,1.668,1.638,1.958,1.668,6.083333333,16.75,0,6.083333333,5.15,20.13333333,9,7.266666667,NA,NA,1,0,NA,6,1.5,NA
313,Primary Workplace,0,0,0,0,1,1,0,0,1,0.363913563,4.86198375,Monday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,2.683,2.662,2.662,2.683,2.629,2.384,8.283333333,21.78333333,21.78333333,8.283333333,12.51666667,32.06666667,4.433333333,16.75,4.433333333,16.75,2,0,NA,4,2.071232877,1.5
313,Primary Workplace,0,0,0,0,1,1,0,0,0,0.645979275,6.46573625,Tuesday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,5.001,5.54,3.774,5.001,5.046,3.774,12.93333333,39.9,0,12.93333333,21.43333333,49.43333333,23.1,4.95,NA,NA,2,1,NA,4,1.035616438,NA
313,Primary Workplace,0,0,0,0,1,1,0,0,0,0.613239215,5.98721375,Wednesday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,4.839,5.276,3.779,4.839,4.494,3.779,9.033333333,34.66666667,0,9.033333333,16.93333333,50.83333333,26.23333333,3.066666667,NA,NA,2,1,NA,4,1.035616438,NA
313,Primary Workplace,0,0,0,0,1,1,0,0,1,4.946056117,4.707524167,Wednesday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,2.274,0.841,0.627,2.274,0.684,0.627,8.716666667,8.866666667,0,8.716666667,2.166666667,8.05,2,6.75,NA,NA,2,0,NA,4,1.035616438,NA
313,Home,0,0,0,0,1,1,0,0,0,0.494521867,5.35397375,Thursday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,4.011,5.675,3.105,4.011,3.98,3.105,6.783333333,28.58333333,0,6.783333333,15.18333333,42.45,17.38333333,6.35,NA,NA,4,1,NA,4,0.690410959,NA
313,Home,0,0,0,0,1,1,0,0,0,0.57588966,5.8496525,Thursday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,4.398,3.448,3.448,4.398,3.736,3.284,9.783333333,15.65,15.65,9.783333333,13.03333333,40.75,8.683333333,6.183333333,8.683333333,6.183333333,4,0,NA,4,0.690410959,2.3
313,Home,0,0,0,0,1,1,0,0,1,0.450250692,5.199527083,Thursday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,3.595,2.157,1.985,3.595,2.345,1.985,7.25,18.53333333,0,7.25,10.15,26.53333333,12,6.283333333,NA,NA,4,0,NA,4,0.690410959,NA
313,Home,0,0,0,0,1,1,0,0,1,0.351447028,4.722718333,Friday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,2.372,2.099,1.672,2.372,2.143,1.672,8.4,17.41666667,0,8.4,8.05,20.55,14,3,NA,NA,4,0,NA,4,0.345205479,NA
313,Home,0,0,0,0,1,1,0,0,0,0.435746192,5.145781667,Friday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,3.228,3.353,3.353,3.228,3.228,3.196,8.466666667,12.13333333,12.13333333,8.466666667,14.95,43.28333333,7.95,3.783333333,7.95,3.783333333,4,0,NA,4,0.345205479,2.3
313,Home,0,0,0,0,1,1,0,0,1,0.352364443,4.687424167,Friday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,2.454,2.415,2.288,2.454,2.454,2.288,7.666666667,11.08333333,0,7.666666667,10.31666667,29.53333333,9,2.083333333,NA,NA,4,0,NA,4,0.345205479,NA
313,Home,0,0,0,0,0,1,0,0,1,0.082235908,3.239271667,Friday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,0.456,0.616,0.456,0.456,0.456,0.456,3.016666667,5.666666667,0,3.016666667,1.483333333,5.433333333,1.45,4.116666667,NA,NA,2,0,NA,4,0.345205479,NA
313,Grocery,0,0,0,0,1,1,0,0,0,0.648293211,6.385840833,Friday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,4.654,3.409,3.409,4.654,3.404,3.274,13.8,15,15,13.8,14.36666667,40.88333333,8.683333333,5.833333333,8.683333333,5.833333333,2,0,NA,4,0.345205479,2.3
313,Home,0,0,0,0,1,1,0,0,1,0.405384442,5.13999,Friday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,2.928,1.666,1.51,2.928,1.871,1.51,9.833333333,10.71666667,0,9.833333333,9.8,20.26666667,8,2.716666667,NA,NA,2,0,NA,4,0.345205479,NA
313,Primary Workplace,0,0,0,0,1,1,0,0,0,0.679663871,6.5649525,Monday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,5.458,5.136,3.808,5.458,4.771,3.808,11.73333333,36.38333333,0,11.73333333,17.9,51.26666667,13.95,14.45,NA,NA,4,1,NA,4,2.071232877,NA
313,Home,0,0,0,0,1,1,1,0,0,0.69882967,6.646328333,Wednesday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,5.664,4.973,7.262,5.664,4.87,4.507,11.55,45.28333333,47.03333333,11.55,19.71666667,58.05,38,7.033333333,12,28.08333333,2,0,1,4,2.071232877,2.071232877
313,Primary Workplace,0,0,0,0,1,1,0,0,0,0.634060285,6.331264167,Thursday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,5.002,5.435,3.632,5.002,4.658,3.632,11.61666667,36.48333333,0,11.61666667,17.35,48.78333333,26.23333333,4.866666667,NA,NA,2,1,NA,4,0.690410959,NA
313,Work Related,0,0,0,1,1,1,0,0,0,0.925784488,7.832478333,Thursday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,6.944,6.96,6.96,6.944,7.456,6.825,17.05,46.1,46.1,17.05,28.15,86.98333333,22,19.28333333,22,19.28333333,1,1,NA,4,0.690410959,4.6
313,Work Related,0,0,0,1,1,1,0,0,0,1.051377662,8.502173333,Thursday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,8.648,9.643,8.767,8.648,7.577,7.273,15.5,58.1,58.28333333,15.5,29.85,93.98333333,40.4,12.75,24.1,34.15,1,1,NA,4,0.690410959,2.3
313,Primary Workplace,0,0,0,0,1,1,0,0,0,0.644584943,6.316048333,Friday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,5.048,5.51,3.834,5.048,4.703,3.834,11.25,32.9,0,11.25,17.53333333,51.53333333,20.95,5.566666667,NA,NA,2,1,NA,4,0.690410959,NA
313,Work Related,0,0,0,0,1,1,1,0,0,1.246414862,9.682694583,Friday,1,0,0,0,1,2,1,1,1,0,0,0,7,1,1,1,1,3,10.201,8.019,11.819,10.201,7.981,7.226,19.65,37.63333333,58.83333333,19.65,33.81666667,94.03333333,35,2.633333333,16.51666667,25.38333333,2,0,2,4,0.690410959,2.071232877
314,Primary Workplace,1,0,0,1,1,1,1,0,0,1.433687187,10.40811,Wednesday,1,0,0,0,1,3,1,1,1,0,0,0,11,1,1,3,2,3,12.392,9.757,14.794,12.392,10.593,9.057,16.33333333,53.85,75.3,16.33333333,39.7,115.75,37.45,11.8,23.3,26.56666667,2,1,1,6,0.690410959,1.035616438
314,Home,1,0,0,0,1,1,0,0,1,0.363086361,4.730365,Wednesday,1,0,0,0,1,3,1,1,1,0,0,0,11,1,1,3,2,3,2.328,1.842,1.467,2.328,1.818,1.467,8.683333333,18.28333333,0,8.683333333,5.716666667,17,7,10.8,NA,NA,2,0,NA,6,0.690410959,NA
